Recency,Frequency,Monetary,InterpurchaseTime,ImpulseScore,Cluster_K4,Cluster_K5
2,2.772588722239781,8.337327017700524,1.3681303904922195,0.904,2,2
2,1.0986122886681098,6.890995617166797,0.8534898306351247,0.9782608695652174,1,1
46,0.6931471805599453,6.032654473932845,0.0,1.0,0,0
4,1.0986122886681098,6.841668893854277,0.3474013071534032,0.9846153846153847,1,0
3,1.6094379124341003,6.820158276001622,1.278080776479658,0.9230769230769231,1,1
373,0.6931471805599453,5.745595977469612,0.0,1.0,0,4
134,0.6931471805599453,4.760463070394127,0.0,1.0,0,0
47,1.3862943611198906,7.845885777460748,3.096708190893993,0.75,1,1
9,1.791759469228055,8.340933226000878,0.9784340422857714,0.9856459330143541,2,2
78,1.0986122886681098,6.182911011678937,3.965563772356176,0.75,1,1
234,0.6931471805599453,5.063860055333554,0.0,1.0,0,4
221,0.6931471805599453,6.103944658191983,0.0,1.0,0,4
36,1.0986122886681098,6.49169423166057,2.6361960973342264,0.96,1,1
75,1.0986122886681098,6.433406222026163,1.45667515788169,0.9791666666666666,1,1
239,1.0986122886681098,7.048924925728582,0.0,1.0,0,4
266,0.6931471805599453,4.785406236291025,0.0,1.0,0,4
20,1.0986122886681098,6.072767998172017,1.8928555860994238,0.9787234042553191,1,1
40,0.6931471805599453,6.231779816930511,0.0,1.0,0,0
20,2.4849066497880004,8.454042506787907,0.24826183814859593,0.9916874480465503,2,2
216,1.3862943611198906,7.013483726944571,0.8839992272376316,0.9813084112149533,0,4
174,1.0986122886681098,5.67112153241664,1.777773227253315,0.9583333333333334,1,1
87,1.6094379124341003,7.7472124815901795,1.3862943611198906,0.94,1,1
81,0.6931471805599453,7.150521049163042,0.0,1.0,0,0
276,0.6931471805599453,4.816564990267753,0.0,1.0,0,4
39,1.6094379124341003,6.355829844330721,1.900056844559191,0.9411764705882353,1,1
98,0.6931471805599453,5.899321845543751,0.0,1.0,0,0
11,1.6094379124341003,6.1133281348648225,2.127381003968955,0.9285714285714286,1,1
33,0.6931471805599453,4.908676393786758,0.0,1.0,0,0
60,1.3862943611198906,8.078160958464125,1.0358739480346864,0.9864864864864865,2,2
297,1.6094379124341003,6.359400843323733,1.1939224684724346,0.9333333333333333,0,4
86,1.6094379124341003,6.328668658700502,1.1842677332466034,0.9512195121951219,1,1
9,2.0794415416798357,7.391372077147292,0.4216926447299211,0.9815950920245399,2,2
41,1.0986122886681098,6.580333958961338,0.06491954609931563,0.9939024390243902,0,0
11,3.258096538021482,8.421688392674875,0.9086668067634956,0.9029535864978903,2,2
67,0.6931471805599453,6.1178548779353035,0.0,1.0,0,0
331,0.6931471805599453,3.5160130560907366,0.0,1.0,0,4
31,1.9459101490553132,7.628206294069428,1.672999393923845,0.921875,2,2
2,2.772588722239781,8.441995394850336,0.8591770497557143,0.9505703422053232,2,2
2,2.6390573296152584,8.452283401366893,0.604019400663938,0.9534883720930233,2,2
68,1.0986122886681098,6.750387764017586,1.7753656594523786,0.975609756097561,1,1
5,3.091042453358316,9.337018836838048,0.41579222226401397,0.9757785467128027,2,2
202,1.0986122886681098,5.93012091686693,2.6026896854443837,0.75,1,1
107,0.6931471805599453,5.818657582682612,0.0,1.0,0,0
18,1.6094379124341003,6.554503042320907,1.9153734251952317,0.9210526315789473,1,1
218,0.6931471805599453,5.2278949022514904,0.0,1.0,0,4
60,2.0794415416798357,6.617991040326031,2.224623551524334,0.8333333333333334,1,1
2,0.6931471805599453,5.087781503272909,0.0,1.0,0,0
17,1.0986122886681098,6.147827064731841,2.462927743069225,0.9565217391304348,1,1
239,0.6931471805599453,5.796543954737512,0.0,1.0,0,4
95,0.6931471805599453,5.0287371294602385,0.0,1.0,0,0
11,1.9459101490553132,7.637441696132993,1.5495397708530314,0.9418604651162791,2,2
106,1.9459101490553132,7.553202700664662,1.2820333507954813,0.9504950495049505,2,2
53,2.302585092994046,7.715168205670426,1.1455417208900929,0.9279279279279279,2,2
90,0.6931471805599453,6.2702320021701885,0.0,1.0,0,0
31,1.791759469228055,6.913120858480547,1.5501381701528085,0.9393939393939394,1,1
12,1.9459101490553132,7.490373052597007,1.4627360566198326,0.9532710280373832,2,2
3,1.6094379124341003,7.504006022296386,0.4567584024957149,0.9473684210526315,2,2
2,2.8903717578961645,7.603887998382448,1.5251775688163605,0.8484848484848485,2,2
43,0.6931471805599453,5.1386179877903615,0.0,1.0,0,0
4,0.6931471805599453,4.510199948396864,0.0,1.0,0,0
247,1.0986122886681098,6.45110213410454,1.8718021769015913,0.95,1,1
42,2.302585092994046,8.141422798643111,0.9287132518727123,0.96875,2,2
177,0.6931471805599453,6.528206424753791,0.0,1.0,0,4
92,1.3862943611198906,6.89985414708588,1.3605418650174759,0.9661016949152542,1,1
110,1.6094379124341003,6.957611541333566,1.0216512475319812,0.9743589743589743,1,1
29,1.791759469228055,7.553595944221191,1.5515439340151977,0.953125,2,2
26,2.3978952727983707,8.117300528356548,0.9047299094730791,0.9712643678160919,2,2
52,1.3862943611198906,7.344848244770613,2.1047593496641257,0.9487179487179487,1,1
184,1.3862943611198906,6.741476348354894,1.1526795099383853,0.9583333333333334,1,1
43,1.791759469228055,7.625141310661702,1.0719440415859482,0.9649122807017544,2,2
49,1.6094379124341003,7.116166845535832,2.207274913189721,0.9090909090909091,1,1
22,1.6094379124341003,6.654745128061633,0.20009515587791873,0.9810126582278481,2,0
75,1.791759469228055,8.053842581674434,1.2078115806331018,0.9615384615384616,2,2
81,1.0986122886681098,6.198194123153937,3.081254446992153,0.9285714285714286,1,1
373,0.6931471805599453,5.087596335232384,0.0,1.0,0,4
326,0.6931471805599453,4.996198246298486,0.0,1.0,0,4
43,2.4849066497880004,7.775632775640216,1.2280060037700922,0.918918918918919,2,2
30,1.0986122886681098,6.792725948397371,1.7502597383213023,0.975609756097561,1,1
184,0.6931471805599453,5.369241704884735,0.0,1.0,0,4
235,1.0986122886681098,5.640310051700627,1.955388893009857,0.9333333333333333,1,1
9,2.3978952727983707,7.859324347661553,1.2568362938830038,0.9357142857142857,2,2
220,1.0986122886681098,7.435113483382488,0.3378064596343496,0.9906542056074766,0,4
111,1.3862943611198906,7.296453945912696,1.0382691587606412,0.972972972972973,1,1
278,0.6931471805599453,4.925585628056507,0.0,1.0,0,4
318,0.6931471805599453,5.715645167198713,0.0,1.0,0,4
7,1.3862943611198906,7.552263533935522,0.5570150062353654,0.990909090909091,2,2
2,1.791759469228055,7.965788599152331,0.5313919013474677,0.961038961038961,2,2
260,1.0986122886681098,6.8773579252545485,1.0986122886681098,0.9807692307692307,0,4
64,1.791759469228055,7.942777929514108,1.2402017426223946,0.9611650485436893,2,2
9,2.302585092994046,9.324313492447375,1.4220550249989887,0.9320388349514563,2,2
142,0.6931471805599453,4.795790545596741,0.0,1.0,0,0
51,1.0986122886681098,7.060004151519799,0.42488319396526597,0.9803921568627451,1,0
8,2.1972245773362196,7.870635660430322,0.9603750050061745,0.9507042253521126,2,2
155,1.0986122886681098,5.814040975576219,1.890850371872286,0.9375,1,1
163,1.3862943611198906,7.3246481738226015,1.02829579025065,0.9814814814814815,1,1
332,0.6931471805599453,6.201826764057459,0.0,1.0,0,4
226,0.6931471805599453,4.730215674962316,0.0,1.0,0,4
74,1.0986122886681098,6.0844082927507195,1.890850371872286,0.96875,1,1
51,1.6094379124341003,6.329667428156979,2.0476928433652555,0.8928571428571429,1,1
99,1.3862943611198906,7.021744460399267,1.3902547623359875,0.9682539682539683,1,1
197,0.6931471805599453,4.905571030847647,0.0,1.0,0,4
3,2.772588722239781,8.224254661298708,1.1968507282515228,0.9161290322580645,2,2
31,1.0986122886681098,6.390660042202551,1.0203600917683615,0.967741935483871,1,1
21,1.6094379124341003,7.555387177088957,1.9348603128687283,0.8846153846153846,1,1
24,1.3862943611198906,8.440258149942116,0.5793882952032873,0.992831541218638,2,2
8,1.0986122886681098,5.077358926139164,3.337293579682675,0.8571428571428571,1,1
213,0.6931471805599453,6.05818817915089,0.0,1.0,0,4
9,1.9459101490553132,6.815925037163848,1.9521021193032344,0.8913043478260869,1,1
11,1.791759469228055,7.730042976365173,1.507438744478979,0.9595959595959596,2,2
2,2.4849066497880004,8.264685193972111,0.7666496425528718,0.9745762711864406,2,2
8,2.302585092994046,8.491450677872692,1.3237740041385566,0.9494949494949495,2,2
3,1.6094379124341003,6.954218929392177,1.9530276168241774,0.95,1,1
40,0.6931471805599453,5.119190700650601,0.0,1.0,0,0
18,1.6094379124341003,7.174976957856922,1.6480279097039694,0.9508196721311475,1,1
8,3.7612001156935624,10.75813157794324,0.19696033118463172,0.9872692552514322,2,2
8,2.302585092994046,8.259183830575687,1.255797872190522,0.9432624113475178,2,2
19,0.6931471805599453,3.7887247890836524,0.0,1.0,0,0
117,0.6931471805599453,6.356697764328268,0.0,1.0,0,0
223,0.6931471805599453,5.9518137414781895,0.0,1.0,0,4
71,1.3862943611198906,7.528310261099659,0.4736029132753824,0.9807692307692307,2,2
51,1.0986122886681098,7.399177875601173,0.7758388964050587,0.9655172413793104,1,1
89,1.9459101490553132,8.005273636192019,0.9460122371558936,0.9776536312849162,2,2
8,2.302585092994046,7.70313859941714,1.3862943611198906,0.9304347826086956,2,2
243,0.6931471805599453,5.740628575776864,0.0,1.0,0,4
47,1.9459101490553132,7.385596861065875,1.4699085011610242,0.9418604651162791,2,2
107,0.6931471805599453,4.795790545596741,0.0,1.0,0,0
45,1.9459101490553132,7.816872341508149,1.1600209167967532,0.95,2,2
65,0.6931471805599453,6.233586857019973,0.0,1.0,0,0
207,1.0986122886681098,6.17126208791851,1.6486586255873816,0.9666666666666667,1,1
11,1.791759469228055,7.334166151605764,1.2895487253118791,0.9672131147540983,2,2
115,1.0986122886681098,6.406978991069148,1.5072469715375532,0.9714285714285714,1,1
242,0.6931471805599453,5.219544685382641,0.0,1.0,0,4
163,0.6931471805599453,5.745084354013307,0.0,1.0,0,4
17,2.0794415416798357,8.508225098009888,0.7912832188325323,0.980544747081712,2,2
124,1.0986122886681098,6.139151525006747,0.31508104663989533,0.9629629629629629,0,0
23,1.3862943611198906,6.7653964676596825,1.7850704810772584,0.92,1,1
68,0.6931471805599453,6.031165913959534,0.0,1.0,0,0
17,2.1972245773362196,7.845106670027843,1.1291957120401899,0.9565217391304348,2,2
17,1.6094379124341003,7.387653544460817,1.3578024053255844,0.9662921348314607,1,1
161,1.0986122886681098,6.3787996283436765,0.7731898882334818,0.9666666666666667,0,0
243,0.6931471805599453,5.73824831153748,0.0,1.0,0,4
219,0.6931471805599453,4.9104465668408235,0.0,1.0,0,4
45,2.1972245773362196,7.688583612181916,1.1394342831883648,0.9765625,2,2
21,1.6094379124341003,6.506620780234419,2.341805806147327,0.85,1,1
127,2.1972245773362196,6.746388626534571,1.4927412429899378,0.9130434782608695,1,1
39,0.6931471805599453,4.700298531079668,0.0,1.0,0,0
121,1.0986122886681098,6.843302087537218,1.3948781048112822,0.9827586206896551,1,1
260,0.6931471805599453,6.017546438106483,0.0,1.0,0,4
10,0.6931471805599453,4.901564199041894,0.0,1.0,0,0
274,0.6931471805599453,5.6487277289070565,0.0,1.0,0,4
165,0.6931471805599453,3.9512437185814275,0.0,0.0,3,3
157,1.6094379124341003,6.984679282395341,1.252762968495368,0.9565217391304348,1,1
215,0.6931471805599453,4.517431271680085,0.0,1.0,0,4
6,1.0986122886681098,5.103639787544498,1.3862943611198906,0.875,1,1
366,0.6931471805599453,5.1670690799380825,0.0,1.0,0,4
80,1.0986122886681098,6.5542609856927125,0.030771658666753687,1.0,0,0
43,0.6931471805599453,5.423936287972195,0.0,1.0,0,0
19,1.3862943611198906,6.816933013408364,0.8068064990324667,0.9629629629629629,1,1
32,1.6094379124341003,7.663515690998327,0.4252118710429989,0.9829059829059829,2,2
22,0.6931471805599453,5.088830141681313,0.0,1.0,0,0
109,2.1972245773362196,8.186227764448098,0.9072951689655772,0.9104477611940298,2,2
8,2.833213344056216,9.133731428846275,0.40610225371748554,0.9770554493307839,2,2
320,0.6931471805599453,5.049856007249537,0.0,1.0,0,4
295,0.6931471805599453,4.620058798481842,0.0,1.0,0,4
358,0.6931471805599453,4.350922889622548,0.0,1.0,0,4
185,0.6931471805599453,5.555591776578392,0.0,1.0,0,4
191,1.0986122886681098,6.36664225427769,2.172223275130802,0.8888888888888888,1,1
44,1.0986122886681098,5.855358414110991,1.8836969645537405,0.9777777777777777,1,1
52,0.6931471805599453,5.316550134809097,0.0,1.0,0,0
26,0.6931471805599453,6.407061487748703,0.0,1.0,0,0
38,1.3862943611198906,7.129850280760371,1.1490431422950016,0.9655172413793104,1,1
9,1.3862943611198906,5.3137477042033945,0.7308875085427923,0.8461538461538461,1,0
297,0.6931471805599453,4.96563792816552,0.0,1.0,0,4
33,1.3862943611198906,7.479615793333997,0.4315020818911597,0.9856115107913669,2,2
10,2.1972245773362196,8.07522176285542,1.0785934217776179,0.9621621621621622,2,2
65,1.0986122886681098,6.9512552844279885,1.3457090810048122,0.9772727272727273,1,1
10,2.302585092994046,8.43682226321757,0.8171704860764133,0.9753521126760564,2,2
218,0.6931471805599453,4.233381604239311,0.0,1.0,0,4
2,2.302585092994046,8.163003727539861,0.7158110401371571,0.9770773638968482,2,2
65,1.0986122886681098,6.192342039368019,1.6582280766035324,0.9861111111111112,1,1
3,2.995732273553991,7.828149579689029,1.2203092236456294,0.8,2,2
149,0.6931471805599453,6.355586691681764,0.0,1.0,0,0
4,2.6390573296152584,8.293129216642285,1.0761394328160512,0.9333333333333333,2,2
130,1.6094379124341003,7.266443195531372,1.9999773703255892,0.8333333333333334,1,1
34,1.9459101490553132,7.290756622106012,1.4579240172591454,0.9504950495049505,2,2
119,0.6931471805599453,5.061011501421323,0.0,1.0,0,0
107,1.9459101490553132,7.644502990352722,1.2137836748901953,0.9295774647887324,2,2
11,2.0794415416798357,7.866158692081993,1.2142966876675718,0.9433962264150944,2,2
71,1.9459101490553132,7.526577540780224,1.9315214116032138,0.92,1,1
92,2.302585092994046,7.008568471218721,0.7389567165912395,0.96875,2,2
311,0.6931471805599453,6.96979066990159,0.0,1.0,0,4
43,1.0986122886681098,6.647727283312172,0.538996500732687,0.9761904761904762,1,0
362,0.6931471805599453,4.8178592793984425,0.0,1.0,0,4
92,2.0794415416798357,7.273994340589464,1.329445496887738,0.9368421052631579,2,2
1,2.6390573296152584,8.682924555516289,0.4706400989818708,0.9796264855687606,2,2
22,1.0986122886681098,5.621921448175881,0.9808292530117263,0.9166666666666666,1,0
4,1.3862943611198906,7.548714027796496,0.6120793574711636,0.9836065573770492,2,2
11,1.9459101490553132,6.965137001220243,0.9977583151121742,0.975609756097561,2,2
99,0.6931471805599453,5.962344648534129,0.0,1.0,0,0
57,1.0986122886681098,6.702095492007746,1.9348603128687283,0.9615384615384616,1,1
1,1.9459101490553132,8.358113048391361,0.7839222051988789,0.9773755656108597,2,2
218,0.6931471805599453,5.5842479059610115,0.0,1.0,0,4
18,0.6931471805599453,5.777899970574095,0.0,0.0,3,3
24,2.3978952727983707,8.350115651932555,0.8278040657062025,0.972972972972973,2,2
50,1.0986122886681098,5.898087497602683,0.5947071077466928,0.9375,1,0
7,1.791759469228055,7.1072862342780585,1.1710421265129243,0.971830985915493,2,2
303,0.6931471805599453,6.1556221332742656,0.0,1.0,0,4
10,1.9459101490553132,7.72157465089916,0.184069808987484,0.9868766404199475,2,2
22,1.9459101490553132,7.225335901779781,1.6796421711073488,0.5454545454545454,1,1
99,0.6931471805599453,4.500476114873425,0.0,1.0,0,0
366,0.6931471805599453,4.1588830833596715,0.0,1.0,0,4
306,0.6931471805599453,4.8895969657192,0.0,1.0,0,4
8,1.791759469228055,7.765857419506838,2.024731109478527,0.9259259259259259,1,1
1,1.6094379124341003,7.446520919735376,1.801709800081223,0.94,1,1
54,1.6094379124341003,7.233635907747459,1.4905553714443,0.967032967032967,1,1
1,1.6094379124341003,6.947533528990549,0.6073803588025203,0.9897260273972602,2,2
19,1.791759469228055,7.059815203273879,1.5619512461681124,0.9565217391304348,1,1
9,1.0986122886681098,5.930519561480541,2.977139440477375,0.9473684210526315,1,1
19,1.6094379124341003,6.811354504695783,0.8627421828146772,0.9883268482490273,1,1
181,1.3862943611198906,6.182601302287106,1.5182219041624387,0.9487179487179487,1,1
60,1.0986122886681098,6.4976644888838795,0.8068064990324667,0.9907407407407407,1,0
11,1.0986122886681098,5.581388826442135,0.8589394354026894,0.9836065573770492,1,0
190,0.6931471805599453,4.795211865797184,0.0,1.0,0,4
5,2.302585092994046,8.027280689230453,0.12952440736273624,0.9927760577915377,2,2
311,0.6931471805599453,4.741796783519916,0.0,1.0,0,4
155,0.6931471805599453,7.516933721754878,0.0,1.0,0,0
110,1.3862943611198906,5.975284350878944,2.7269186854065928,0.8571428571428571,1,1
148,1.3862943611198906,7.651624090561262,0.4893679964275267,0.9888268156424581,1,2
66,2.4849066497880004,7.603409314753263,0.7540178956469712,0.9665271966527197,2,2
98,1.3862943611198906,6.2740461341708045,3.100092288878234,0.6,1,1
247,1.3862943611198906,6.965665632266971,0.3605434207166527,0.9922480620155039,0,4
29,2.0794415416798357,7.72903178725261,1.758343472308211,0.9154929577464789,2,2
18,1.6094379124341003,6.396529575194807,1.4593986194485062,0.9662921348314607,1,1
12,1.0986122886681098,6.0214844080941505,2.0421701468826043,0.975609756097561,1,1
104,2.1972245773362196,7.569329229702976,0.6324109453721127,0.975,2,2
74,1.0986122886681098,5.461031277035783,3.574216545793796,0.8333333333333334,1,1
46,0.6931471805599453,6.3074789418267985,0.0,1.0,0,0
72,1.3862943611198906,6.831791740175098,1.8958997284806518,0.9512195121951219,1,1
257,0.6931471805599453,5.378513908542313,0.0,1.0,0,4
20,1.6094379124341003,7.178240326605397,3.4517496608249867,0.6666666666666666,1,1
254,1.0986122886681098,5.759690106594497,2.018816919863401,0.9411764705882353,1,1
11,0.6931471805599453,5.634968158655841,0.0,1.0,0,0
165,1.0986122886681098,6.457569963184063,1.6499840068284504,0.9655172413793104,1,1
18,1.9459101490553132,7.56275916576404,0.930276973848895,0.9647887323943662,2,2
282,0.6931471805599453,4.9279780604152466,0.0,1.0,0,4
50,0.6931471805599453,5.777404614526815,0.0,1.0,0,0
39,0.6931471805599453,5.1164956847957335,0.0,1.0,0,0
27,1.9459101490553132,7.08784935678574,1.215099483790693,0.972027972027972,2,2
68,0.6931471805599453,6.846390383230553,0.0,1.0,0,0
207,0.6931471805599453,6.14070318257422,0.0,1.0,0,4
175,1.0986122886681098,5.834606037750557,2.588703443469644,0.9375,1,1
7,1.791759469228055,7.7597378631807175,0.8052644786806514,0.9661016949152542,2,2
26,0.6931471805599453,4.945634443878841,0.0,1.0,0,0
51,1.0986122886681098,4.826712455935327,2.70805020110221,0.8,1,1
312,1.0986122886681098,6.2912172257920815,1.4790760945708568,0.9444444444444444,0,4
309,0.6931471805599453,6.166194863206115,0.0,1.0,0,4
43,1.791759469228055,7.489031910637301,0.978208019531852,0.9790575916230366,2,2
26,1.3862943611198906,6.704806434953446,0.8331343735273392,0.9896373056994818,1,1
88,1.3862943611198906,5.880113904184607,2.8716796248840124,0.6666666666666666,1,1
184,1.0986122886681098,5.530262073815315,2.779509165084355,0.8888888888888888,1,1
20,2.4849066497880004,7.81264931452068,0.38109347128687826,0.9887640449438202,2,2
3,1.9459101490553132,8.173084672465158,0.7233609591564419,0.9693251533742331,2,2
47,1.6094379124341003,6.513615793203887,1.1506914377129993,0.9716981132075472,1,1
17,2.1972245773362196,8.675339876568842,0.3570512846569671,0.9912170639899623,2,2
17,1.791759469228055,7.607465873142059,0.7457095106508008,0.9873015873015873,2,2
24,1.9459101490553132,7.2328631855243,1.289667525430819,0.9578947368421052,2,2
22,1.0986122886681098,5.625532603335144,0.7868326646372682,0.9821428571428571,1,0
11,1.791759469228055,7.1630252072813585,1.041453874828161,0.9393939393939394,2,2
188,1.0986122886681098,5.621414844220772,1.0986122886681098,0.9545454545454546,0,4
207,1.0986122886681098,5.7631514064630345,2.2192034840549946,0.9,1,1
61,1.3862943611198906,6.962574848746244,1.5552163582674614,0.9722222222222222,1,1
18,1.9459101490553132,7.651162970792683,1.091923300517313,0.96,2,2
33,1.0986122886681098,5.8034769686874,1.995100393246085,0.9411764705882353,1,1
64,0.6931471805599453,5.166898027681201,0.0,1.0,0,0
2,1.0986122886681098,5.604330395684541,4.578141513600172,0.6666666666666666,1,1
24,1.6094379124341003,6.882991163835519,2.463853240590168,0.8125,1,1
108,0.6931471805599453,5.489309557845162,0.0,1.0,0,0
32,2.302585092994046,7.486433924853529,0.9619963046786342,0.9751243781094527,2,2
20,2.302585092994046,8.35024091975177,0.7729236829876664,0.972318339100346,2,2
3,4.02535169073515,9.048976069757353,0.30098150121270945,0.9464469618949537,2,2
37,0.6931471805599453,5.900499911733888,0.0,1.0,0,0
60,1.3862943611198906,6.431395492097425,0.19467187723289772,0.9912280701754386,0,0
26,1.9459101490553132,7.9444247857757775,0.8140406386307212,0.9766355140186916,2,2
236,1.6094379124341003,6.839315825759616,1.0330150061822965,0.9523809523809523,1,4
25,2.0794415416798357,7.368163014554425,1.951187206156157,0.8888888888888888,1,1
3,2.9444389791664403,8.400221076874432,0.4678294527642083,0.9671814671814671,2,2
60,1.3862943611198906,7.96038994457645,0.4519851237430572,0.993920972644377,2,2
260,0.6931471805599453,5.152134856369956,0.0,1.0,0,4
58,0.6931471805599453,5.876502528638301,0.0,1.0,0,0
65,1.0986122886681098,5.964221810714108,2.4519624940686464,0.9444444444444444,1,1
16,1.0986122886681098,6.288750355702458,0.6435502394205732,0.967741935483871,1,0
10,1.3862943611198906,6.905011518311074,1.6040903061075051,0.9733333333333334,1,1
59,2.1972245773362196,7.288005137949238,1.204881482262154,0.9454545454545454,2,2
186,0.6931471805599453,4.646791860678911,0.0,1.0,0,4
29,2.833213344056216,8.19735425133861,1.7287846700666665,0.8309859154929577,2,2
24,1.0986122886681098,7.561001915356042,1.3885240164471597,0.9910714285714286,1,1
5,1.791759469228055,7.855191902519445,0.4734524490930971,0.9899497487437185,2,2
4,2.1972245773362196,8.283630549398126,0.12143934685949395,0.9862637362637363,2,2
151,1.0986122886681098,6.48280149429011,4.037186148382152,0.6666666666666666,1,1
311,0.6931471805599453,5.670708166926771,0.0,1.0,0,4
11,1.0986122886681098,6.6419912418312865,0.531879032963823,0.9787234042553191,1,0
18,1.0986122886681098,5.232337807614061,3.0706335817271087,0.8888888888888888,1,1
152,0.6931471805599453,5.112409386218662,0.0,1.0,0,0
19,1.791759469228055,6.544300259331031,1.3519267176156828,0.972972972972973,1,1
10,1.6094379124341003,7.775712542385502,0.17453941635189968,0.986046511627907,2,2
57,1.0986122886681098,5.784255858806078,2.580216829592325,0.95,1,1
85,0.6931471805599453,6.671247827209794,0.0,1.0,0,0
7,3.044522437723423,7.643755989096926,1.763186096783999,0.7746478873239436,2,2
76,1.3862943611198906,6.986344623342368,0.9509762898620451,0.9705882352941176,1,1
4,2.9444389791664403,8.516366850090268,0.5268485867319145,0.9619952494061758,2,2
96,1.6094379124341003,7.989601126472641,1.1462403376573644,0.975609756097561,2,2
57,1.0986122886681098,7.3339115084475965,1.1882244473577968,0.96875,1,1
1,0.6931471805599453,5.431054693986231,0.0,1.0,0,0
281,1.0986122886681098,5.3893456648956,0.0,1.0,0,4
3,2.0794415416798357,7.949387961352689,0.7786084099751734,0.9776951672862454,2,2
180,2.302585092994046,7.411205773215894,0.58731171832468,0.9743589743589743,2,2
372,0.6931471805599453,3.594568774642695,0.0,0.0,3,3
13,1.6094379124341003,6.757757630038034,1.3529579408522987,0.9754098360655737,1,1
3,0.6931471805599453,5.133619594507631,0.0,1.0,0,0
17,0.6931471805599453,4.938781190328272,0.0,1.0,0,0
41,0.6931471805599453,4.74588819292697,0.0,1.0,0,0
6,1.791759469228055,6.959920692962816,0.47114279777599044,0.9878419452887538,2,2
169,1.6094379124341003,6.9501057048558685,0.24116205681688804,0.9797979797979798,0,0
50,0.6931471805599453,5.062911438661627,0.0,1.0,0,0
277,0.6931471805599453,5.473782135878778,0.0,1.0,0,4
19,2.302585092994046,7.379095514571502,0.5927192151610947,0.9790575916230366,2,2
372,0.6931471805599453,3.7074558396868715,0.0,1.0,0,4
15,1.6094379124341003,7.278035253354833,0.695694952638744,0.9948979591836735,2,2
35,1.3862943611198906,6.3481944895342695,0.15852322723986756,0.9877300613496932,0,0
22,1.3862943611198906,6.428089117465248,0.7757337715692194,0.9933774834437086,1,1
7,1.0986122886681098,5.942353081326715,2.081842503217374,0.9807692307692307,1,1
20,1.9459101490553132,7.462559509920338,1.3535870431441064,0.9504950495049505,2,2
11,1.0986122886681098,6.784626731500986,1.4663370687934272,0.9814814814814815,1,1
44,0.6931471805599453,5.40703723326228,0.0,1.0,0,0
306,0.6931471805599453,5.977188122189173,0.0,1.0,0,4
11,0.6931471805599453,5.370451964307236,0.0,1.0,0,0
1,4.543294782270004,9.387050380107125,0.11522263780914876,0.9780994803266518,2,2
16,2.4849066497880004,9.087668656171815,1.5436865348713198,0.9545454545454546,2,2
4,1.6094379124341003,7.48781774447192,2.9824870468039704,0.8421052631578947,1,1
243,1.3862943611198906,6.009009726323731,3.624340932976365,0.0,3,3
9,1.3862943611198906,6.317958595345153,3.126760535960395,0.9333333333333333,1,1
246,0.6931471805599453,5.979999068998704,0.0,1.0,0,4
206,1.0986122886681098,6.0253344316155975,1.415853163361435,0.96,1,1
1,1.791759469228055,7.489613293002015,1.5916990880967188,0.9560439560439561,2,2
185,0.6931471805599453,5.773246346316266,0.0,1.0,0,4
32,1.791759469228055,6.791502322157887,0.9207918647549467,0.9699248120300752,1,2
57,1.0986122886681098,5.424289006109973,0.08004270767353643,1.0,0,0
196,1.0986122886681098,6.803094518438584,1.4240346891027376,0.9807692307692307,1,1
24,1.6094379124341003,7.920199471363115,1.0055218656020977,0.975,2,2
91,1.0986122886681098,6.511685892514335,2.0235610832853794,0.9565217391304348,1,1
4,1.0986122886681098,6.8669437010742955,0.2505783222484038,0.9933774834437086,1,0
51,1.3862943611198906,6.915703607164632,1.9706027616456847,0.95,1,1
263,0.6931471805599453,4.749789875598035,0.0,1.0,0,4
266,0.6931471805599453,5.846149715943123,0.0,1.0,0,4
36,1.0986122886681098,6.414851429850069,2.2609911956952087,0.9629629629629629,1,1
51,0.6931471805599453,6.097175001530096,0.0,1.0,0,0
52,1.9459101490553132,8.001519166458744,1.0300370409082553,0.9824561403508771,2,2
24,1.9459101490553132,7.662035187544821,1.0696247517948574,0.9523809523809523,2,2
22,0.6931471805599453,4.7136657821413905,0.0,1.0,0,0
59,0.6931471805599453,4.575947327311188,0.0,1.0,0,0
170,1.0986122886681098,6.54363842689435,1.9786999718783043,0.9666666666666667,1,1
68,1.0986122886681098,6.723543937669715,2.322387720290225,0.96,1,1
157,1.0986122886681098,6.324609826969506,1.6514021115331325,0.9642857142857143,1,1
201,0.6931471805599453,5.498069458404876,0.0,1.0,0,4
5,1.6094379124341003,7.23565516347269,0.7182111492231615,0.9898477157360406,2,2
67,1.0986122886681098,6.485550846869675,0.8820477084519424,0.9900990099009901,1,0
77,0.6931471805599453,4.7464961220785264,0.0,1.0,0,0
1,2.0794415416798357,7.5748407852142225,0.8818045558029858,0.9788135593220338,2,2
8,1.6094379124341003,7.5669474581621285,1.6933193964148026,0.9375,1,1
169,1.0986122886681098,5.676925020486318,0.893242336437864,0.9873417721518988,0,4
18,1.6094379124341003,6.744318281129723,1.2424239907001886,0.976,1,1
5,1.0986122886681098,5.338499156180869,1.6314168191528755,0.9629629629629629,1,1
9,2.302585092994046,7.836342103110113,0.7895390262350112,0.9682539682539683,2,2
87,1.0986122886681098,5.6585758818181215,0.3939042857070884,0.9655172413793104,0,0
27,0.6931471805599453,4.690889061390629,0.0,1.0,0,0
